(0.5209561437,0.8535828224)
(0.3519170868,0.9360309798)
(0.7564030436,0.6541043977)
(0.6208503094,0.7839283558)
(0.6715679637,0.7409417916)
(0.8013887384,0.5981419952)
(-0.9986559502,0.05182583033)
(-0.9727595451,0.2318168072)
(-0.9980725323,-0.06205091912)
(-0.9929835151,0.1182509377)
(-0.9999889627,0.004588372077)
(-0.9845458648,-0.1751229913)
(-0.93847421,-0.3453470362)
(-0.9586031704,-0.2847424266)
(-0.9944207411,-0.1054794614)
(-0.8632171185,-0.5048311884)
(-0.8002682791,-0.5996407119)
(-0.893679018,-0.4487048461)
(-0.7476124563,-0.6641340379)
(0.9348451957,0.3550574157)
(0.9504280156,-0.3109459082)
(0.9999616237,0.008809016614)
(0.9775587637,0.2106651943)
(0.9936245955,-0.1127434856)
(0.9959116019,0.09033919302)
(0.9811182108,-0.1934105858)
(0.6402799878,0.7681426799)
(0.8425473181,0.5386237618)
(0.7196033028,0.6943866035)
(0.811601227,0.584212943)
(0.9710568374,0.2388513308)
(0.8709353326,0.4913991298)
(0.862731386,0.5056642444)
(0.7567572266,0.6536973714)
(0.9266140245,0.376016057)
(0.2241796186,0.9745487402)
(0.1417454502,0.9899041261)
(0.3282680019,0.9445856001)
(0.01681634796,0.999859547)
(-0.3080895372,0.9513584331)
(-0.4292006931,0.9032102505)
(-0.1912808816,0.9815363037)
(-0.0670093445,0.9977533579)
(0.4285051171,0.9035403293)
(0.2479780713,0.9687666599)
(0.343501283,0.9391532654)
(0.5237146846,0.8518948379)
(-0.9620541858,0.2728615727)
(-0.7743895521,0.6327106248)
(-0.8804218553,0.4741931378)
(-0.917214929,0.3983948802)
(-0.5348456436,0.8449509685)
(-0.8063141539,0.5914890715)
(-0.6793618767,0.7338047353)
(-0.6401921231,0.768216072)
(-0.998279249,0.05865149323)
(-0.9972108852,-0.07464524042)
(-0.9816091138,0.1909060087)
(-0.9982792863,0.05865149135)
(-0.9758901616,-0.2182649773)
(-0.9448422285,-0.3275277128)
(-0.9972108317,-0.07464517385)
(-0.9784229028,-0.2066155243)
(-0.8915454185,-0.4529323731)
(-0.896382738,-0.4432821904)
(-0.9408704274,-0.3387682411)
(-0.8263112409,-0.563214648)
(-0.820183383,-0.5721014565)
(-0.7336649352,-0.6795119721)
(-0.7402970661,-0.6722805568)
(-0.6489290018,-0.7608494928)
(-0.5398020019,-0.8417923625)
(-0.4230905195,-0.9060877638)
(-0.5470531109,-0.8370983182)
(-0.6414322298,-0.7671801342)
(-0.1608173161,-0.9869844443)
(-0.2869433358,-0.9579477952)
(-0.2906127032,-0.9568410525)
(-0.4152481146,-0.9097084764)
(0.1037976876,-0.9945986436)
(-0.1570333834,-0.9875935054)
(-0.03286985674,-0.9994598317)
(-0.02816655172,-0.9996034712)
(0.09911647287,-0.9950760147)
(0.2339517317,-0.9722484092)
(0.3614167692,-0.9324045752)
(0.2365118302,-0.9716287795)
(0.3638714686,-0.93144934)
(0.4798499322,-0.8773507584)
(0.5969923681,-0.8022471324)
(0.4824359828,-0.8759314327)
(0.9726230929,-0.2323903638)
(0.8527218697,-0.5223658549)
(0.6752431974,-0.7375954951)
(0.7890676826,-0.6143066681)
(0.7309832571,-0.6823958489)
(0.256529449,-0.9665365402)
(0.01902652676,-0.9998191681)
(0.3315038754,-0.9434540255)
(0.1715445359,-0.9851765695)
(-0.531977606,-0.846758751)
(-0.422585821,-0.9063232549)
(-0.3812559416,-0.9244698151)
(-0.5921292083,-0.8058434377)
(-0.06795261147,-0.9976887994)
(-0.2195707502,-0.9755967832)
(-0.2633726671,-0.9646944646)
(0.5424065607,-0.8401164128)
(0.3995346681,-0.9167183713)
(0.6065916152,-0.7950139456)
(0.2482415272,-0.9686983929)
(0.4748835775,-0.8800488589)
(0.3264466639,-0.9452158755)
(0.4044381998,-0.9145655167)
(0.8026028402,-0.5965143803)
(0.9057128292,-0.4238927511)
(0.9366777277,-0.3501940144)
(0.8585067358,-0.5128031344)
(-0.8124620279,-0.5830145265)
(-0.7361827936,-0.6767832149)
(-0.877469938,-0.479632257)
(-0.9092599245,-0.4162292991)
(-0.4873571947,-0.8732030963)
(-0.8131893825,-0.5819997619)
(-0.6491471471,-0.760663267)
(-0.5872351677,-0.8094168534)
(-0.7347582851,-0.6783295983)
(-0.9722450102,-0.2339657072)
(-0.9990538154,-0.04349348467)
(-0.953215785,-0.3022915621)
(-0.9891086133,-0.1471889247)
(-0.9487566011,0.3160077464)
(-0.9792049802,0.20287384)
(-0.9989913367,0.04490666131)
(-0.9888992276,0.1485878995)
(-0.880228874,0.4745495626)
(-0.9298945716,0.3678262994)
(-0.8804920009,0.4740608729)
(-0.7792129175,0.6267592399)
(-0.6517721669,0.758414689)
(-0.6054536632,0.7958806046)
(-0.7788649823,0.6271917578)
(-0.433520131,0.9011437609)
(-0.3790896001,0.925359908)
(-0.1857862131,0.9825899601)
(-0.002242879951,0.9999973693)
(-0.1502681753,0.9886452023)
(0.06755540956,0.9977153634)
(0.3165456185,0.9485770895)
(0.4670515697,0.8842299831)
(0.2495697164,0.9683567254)
(0.5227594909,0.8524801071)
(0.787077601,-0.6168543011)
(0.9210172571,-0.3895222948)
(0.860399932,-0.5096198262)
(0.861083108,-0.5084646017)
(0.7004730239,-0.7136791114)
(0.7879047659,-0.6157973796)
(0.5946231812,-0.8040047107)
(0.6981084688,-0.7159922242)
(0.9215391905,-0.388285821)
(0.9649661154,-0.2623752702)
(0.9649661051,-0.2623752343)
(0.6961648359,0.7178817755)
(0.8638597917,0.5037332481)
(0.8343161902,0.5512867741)
(0.9226365763,0.3856720361)
(0.9228686713,0.3851165957)
(1.000000913,-9.464522204e-10)
(1.000000906,1.59587365e-07)
(0.9913833944,0.1309991781)
(0.9913833744,0.1309990512)
(0.9656793248,0.2597404502)
(0.9655227353,0.2603216719)
(0.8021576072,0.5971125313)
(0.8737593146,0.4863590634)
(0.7674848954,0.641066884)
(0.89960772,0.4366998891)
(-0.889630916,0.4566797906)
(-0.9957725809,0.09185867344)
(-0.9601154382,0.2796045072)
(-0.9223422364,0.3863742534)
(-0.9782958642,0.2072152444)
(-0.8322873228,0.5543440496)
(-0.7868315982,0.617166796)
(-0.7140392826,0.7001047852)
(-0.665423661,0.7464647725)
(-0.7661402328,0.6426730038)
(-0.3526780171,0.9357434179)
(-0.4165833418,0.909096321)
(-0.5791240992,0.8152383402)
(-0.5230830027,0.8522804874)
(-0.1695751909,0.9855159303)
(-0.2373634863,0.9714196332)
(-0.0294167599,0.99956598)
(-0.05165783094,0.9986635803)
(0.5721971628,0.8201155718)
(0.1113254743,0.9937827937)
(0.08917805708,0.9960144963)
(0.2737278601,0.9618060983)
(0.352620062,0.9357656823)
(0.6548997143,0.7557153462)
(0.5021470628,0.8647814729)
(-0.9950641357,-0.09924188024)
(-0.953569667,-0.3011758158)
(-0.9998505506,0.0173328598)
(-0.9854779491,-0.169809228)
(-0.8445224434,-0.5355221511)
(-0.7795079027,-0.6263940166)
(-0.9297169114,-0.3682779164)
(-0.8715492806,-0.4903100431)
(-0.7654948005,0.6434417571)
(0.1935861291,-0.9810824349)
(-0.01381127528,-0.9999037102)
(0.05709851345,-0.9983677393)
(0.2453900634,-0.9694237054)
(-0.2206097182,-0.975361146)
(-0.1509193943,-0.9885451658)
(-0.3556642197,-0.9346127625)
(-0.4166295956,-0.9090752114)
(-0.8849298277,0.4657235868)
(-0.8259621151,0.5637249467)
(-0.949465423,0.3138701378)
(-0.9053629089,0.4246375105)
(-0.5948103231,-0.8038647845)
(-0.5404061569,-0.8414030873)
(-0.6658046589,-0.7461247156)
(-0.7178751242,-0.6961704296)
(-0.9881524221,0.1534718086)
(-0.9628643346,0.2699834314)
(-0.9986145862,-0.05260677231)
(-0.9965588869,0.08287893895)
(-0.8217417218,-0.56985837)
(-0.778509317,-0.6276314097)
(-0.8734111694,-0.4869814559)
(-0.9077778979,-0.4194489806)
(-0.9665578282,-0.2564454645)
(-0.9443649007,-0.3288967451)
(-0.9923533929,-0.1234222395)
(0.9147400903,-0.4040426652)
(0.8621340571,-0.5066798737)
(0.7586518776,-0.6514958466)
(0.8203013063,-0.571931407)
(0.1100123695,-0.9939295329)
(0.6311354071,-0.7756722417)
(0.2965020755,-0.9550316098)
(0.5341718571,-0.8453755637)
(0.7059137794,-0.7082975133)
(0.4724090247,-0.8813789365)
(0.2063632132,-0.9784749156)
(0.3639765171,-0.9314076875)
(0.9019095037,0.4319251592)
(0.9525580294,0.304357291)
(0.9831994231,0.1825350086)
(0.9304104322,0.3665194203)
(0.9970651062,-0.07655997057)
(0.9930976016,0.1172918259)
(0.9999669639,-0.008136904743)
(0.988113922,-0.1537238579)
(0.7928348118,0.6094366002)
(0.9284328812,0.3715003941)
(0.6548260631,0.7557795837)
(0.8272630511,0.5618148244)
(0.8964007592,0.4432446821)
(0.7019158289,0.7122598278)
(0.8688176005,0.495132362)
(0.9004749675,-0.4349080931)
(0.8806987028,-0.4736769108)
(0.9752752561,-0.2209941879)
(0.9551783946,-0.2960309535)
(-0.3551330799,0.9348159507)
(-0.4108104734,0.9117208813)
(-0.5688246555,0.8224588745)
(-0.5251367556,0.8510180035)
(-0.6109629385,0.7916590912)
(-0.6870151131,0.7266428064)
(-0.4578213763,0.8890442129)
(-0.5365309274,0.8438805255)
(0.01647894091,0.9998644025)
(-0.04363412638,0.9990477523)
(-0.2314067549,0.9728572495)
(-0.1723718001,0.9850321542)
(0.2047383394,0.9788168827)
(0.3080598561,0.9513671146)
(0.3955207812,0.9184571136)
(0.1455498362,0.9893510885)
(0.570466063,0.8213211459)
(0.4913085236,0.8709856872)
(0.7147900164,0.6993389789)
(0.66385155,0.7478643325)
(0.8335894473,0.5523840806)
(0.7926892142,0.6096257489)
(0.8835510293,0.4683344176)
(0.9204520944,0.3908545622)
(0.9763535458,0.2161779017)
(0.9950073542,0.09979721695)
(0.9542233169,0.2990939714)
(0.9992443695,0.03885431386)
(0.9675669058,-0.2526125057)
(0.9968750368,-0.07898799745)
(0.9394866528,-0.3425836293)
(0.9901916656,-0.1397113634)
(0.7851962151,-0.619245951)
(0.8938768571,-0.4483111162)
(0.847699572,-0.53047533)
(0.7395967436,-0.6730492855)
(0.3118520872,-0.9501302915)
(0.5503358441,-0.8349427321)
(0.4901174627,-0.8716558709)
(0.3972795059,-0.9176971423)
(0.662274428,-0.7492604649)
(0.4983153247,-0.8669951351)
(0.6078167931,-0.7940764978)
(0.4609739244,-0.8874130385)
(0.1217560219,-0.9925598)
(0.2118500896,-0.977301785)
(0.01450037764,-0.9998945861)
(-0.0569292581,-0.9983780667)
(-0.3698995074,-0.9290719671)
(-0.4815304682,-0.8764295181)
(-0.534707292,-0.8450376392)
(-0.3026195866,-0.9531115017)
(-0.3375937731,-0.9412918105)
(-0.1637768874,-0.9864972226)
(-0.2337949498,-0.9722858618)
(-0.4177242912,-0.9085738716)
(-0.681215588,-0.7320832443)
(-0.7644422901,-0.6446925214)
(-0.6347311929,-0.7727332756)
(-0.808070341,-0.5890865123)
(-0.9053980383,-0.4245644248)
(-0.9461242234,-0.3238045849)
(-0.9696045511,-0.2446784442)
(-0.8731477976,-0.4874560525)
(-0.9984384814,-0.05586623357)
(-0.9984129254,0.0563201334)
(-0.9904305746,-0.1380133341)
(-0.9918324505,0.1275490976)
(-0.9518167155,0.3066679613)
(-0.9713041618,0.2378413007)
(-0.9094442805,0.4158260394)
(-0.8775686342,0.4794513123)
(-0.7722837026,0.6352779858)
(-0.6396976159,0.7686268552)
(-0.692486378,0.7214310605)
(-0.8155080837,0.5787458225)
(-0.3863170031,0.922366231)
(-0.4844911921,0.8747963323)
(-0.5451822395,0.83831768)
(-0.3121666438,0.9500276102)
(0.419432497,0.9077871912)
(-0.1288052847,0.991670213)
(-0.2068229683,0.9783786023)
(-0.01395388463,0.9999029424)
(0.05763701152,0.9983380126)
(0.2420732467,0.9702584884)
(0.1720189214,0.9850940561)
(0.3486215039,0.9372641401)
(0.5819610617,0.8132174875)
(0.7210192375,0.6929161325)
(0.6771165486,0.7358767551)
(0.51792028,0.8554296098)
(0.8962527692,0.4435454902)
(0.835700051,0.5491875717)
(0.8004054379,0.5994603355)
(0.925315962,0.3791991017)
(0.9987096967,0.05079711019)
(0.9807626423,0.1952079444)
(0.9921315506,0.1252060892)
(0.9645439649,0.2639253146)
(0.9997984408,-0.02011354105)
(0.9955074863,-0.09468941748)
(0.9869612454,-0.1609622143)
(0.9613202541,-0.275434867)
(0.8946041594,-0.446860243)
(0.7976167815,-0.603164848)
(0.8605118885,-0.5094311262)
(0.9407793841,-0.3390209956)
(-0.9905411212,0.137219977)
(-0.9210009057,0.3895619992)
(-0.9463719648,0.3230809349)
(-0.9757383877,0.2189421258)
(0.5257623911,-0.8506313049)
(0.6222482541,-0.7828200447)
(0.6736399045,-0.7390597332)
(0.7526401809,-0.6584323835)
(-0.9985602459,-0.05364885058)
(-0.9715677595,-0.2367626983)
(-0.9995682172,0.0293969954)
(-0.9858197885,-0.1678088964)
(0.4671809555,-0.8841616003)
(0.1691411835,-0.9855914285)
(0.2744389958,-0.9616042287)
(0.3598428188,-0.9330126236)
(-0.9112900522,-0.4117652068)
(-0.8608992099,-0.5087753796)
(-0.8164499406,-0.5774160704)
(-0.9380060167,-0.3466192)
(-0.1032230029,-0.9946577871)
(0.07978017873,-0.9968120912)
(-0.2105656824,-0.9775792262)
(-0.02817920723,-0.9996024144)
(-0.2834385588,-0.9589899111)
(-0.4505212247,-0.8927652299)
(-0.6062364969,-0.7952839679)
(-0.5481032821,-0.8364102307)
(-0.748544375,-0.6630843464)
(-0.6918625894,-0.7220288478)
(-0.3858455891,-0.9225628907)
(-0.9576985515,0.2877751602)
(-0.7860966838,0.6181046112)
(-0.8516688262,0.524081535)
(-0.8909664044,0.4540705596)
(-0.9332837439,0.3591413674)
(-0.4424631527,-0.8967860791)
(-0.5148128993,-0.8573018793)
(-0.6673123085,-0.7447770174)
(-0.603043909,-0.7977071132)
(-0.09201635904,-0.9957572906)
(-0.2661294657,-0.9639369022)
(-0.1676836278,-0.9858406463)
(-0.3446082154,-0.9387461747)
(0.08497943886,-0.9963826447)
(0.1972780842,-0.9803476692)
(0.008749064157,-0.9999616817)
(0.2708664166,-0.9626170268)
(0.4470850703,-0.8944916142)
(0.6072921887,-0.794478821)
(0.5550187464,-0.8318381319)
(0.3781449123,-0.9257466278)
(-0.4973246907,0.8675651581)
(-0.7339780634,0.6791741489)
(-0.6514300802,0.7587095032)
(-0.6005005733,0.7996251407)
(0.8613520745,-0.5080087193)
(0.7458378483,-0.6661278083)
(0.7015209062,-0.7126492042)
(0.8170665897,-0.5765436219)
(-0.2535768335,0.9673157452)
(-0.1519470679,0.9883889781)
(-0.4396163759,0.8981862958)
(-0.3255155239,0.9455371846)
(0.9890836005,-0.1473549938)
(0.9438375624,-0.3304099055)
(0.9137571315,-0.4062611087)
(0.9762236974,-0.2167654247)
(0.2136075146,0.9769196055)
(-0.07728008257,0.9970097749)
(0.09703340435,0.9952813387)
(0.02647795308,0.9996495867)
(0.2820896316,0.9593881159)
(0.5587495624,0.8293361829)
(0.4574845034,0.8892175065)
(0.3931467171,0.9194756361)
(0.6162641265,0.7875392982)
(0.8290706218,0.5591433299)
(0.759986449,0.6499385102)
(0.7044891819,0.7097143069)
(0.99956018,-0.02965122953)
(0.8718821322,0.4897151863)
(0.9760537954,0.2175281282)
(0.9452317514,0.3263991412)
(0.9991614561,0.04093931003)
(0.9881404805,0.1535511755)
(0.9219880652,0.3872174871)
(-0.5410703482,-0.8409782543)
(-0.3530107757,-0.9356197738)
(-0.2349068241,-0.9720182832)
(-0.402285878,-0.9155147804)
(-0.6664271969,-0.7455712953)
(-0.7454430776,-0.6665707324)
(-0.6077539297,-0.7941263622)
(-0.4955641079,-0.8685721022)
(-0.06019671341,-0.9981866242)
(-0.1828627608,-0.9831386597)
(-0.001467788262,-0.9999988307)
(0.12799628,-0.9917744275)
(0.3116507883,-0.9501961741)
(0.35539608,-0.9347151281)
(0.1860237924,-0.982544837)
(0.4535311454,-0.8912396602)
(0.5847055421,-0.8112445811)
(0.4943886189,-0.8692401032)
(0.7496970327,-0.6617798877)
(0.6574336068,-0.7535113457)
(0.8775321477,-0.4795161726)
(0.9490280192,-0.3151898099)
(0.896940529,-0.4421497023)
(0.8078499302,-0.589386868)
(0.9900460401,-0.1407412235)
(0.9614553854,-0.2749593109)
(0.996028,-0.08903872221)
(0.999585233,0.0287960476)
(-0.5132172219,0.8582583315)
(-0.3282205206,0.9446011521)
(-0.395043596,0.9186621286)
(-0.5505542803,0.8347987303)
(0.9803025162,0.1975030119)
(0.9359229848,0.3522061556)
(0.996733295,0.08076520693)
(0.9637604798,0.2667708058)
(0.9084831865,0.4179230908)
(0.8673005632,0.4977862873)
(0.808604945,0.5883535558)
(0.7447814415,0.6673099237)
(-0.2002422536,0.9797465724)
(-0.1295438973,0.9915740697)
(0.07659363196,0.9970631118)
(-0.02090086509,0.9997820338)
(0.5896787035,0.807639253)
(0.2794741818,0.9601541851)
(0.1846103217,0.9828125954)
(0.668530254,0.7436863775)
(0.4412164177,0.8974019205)
(0.5284656471,0.8489559553)
(0.373783583,0.9275170113)
(-0.4351584056,0.9003534485)
(-0.5868208417,0.8097159356)
(-0.498537155,0.866867618)
(-0.651742956,0.7584387975)
(-0.7338560034,0.6793037056)
(-0.8525447543,0.522652217)
(-0.9379787516,0.3466897703)
(-0.8887926091,0.45830738)
(-0.7874952705,0.6163190714)
(-0.9610073096,0.2765196253)
(-0.9875240673,0.1574623841)
(-0.995751822,0.0920700139)
(-0.999717389,-0.02374490086)
(-0.9551518854,0.2961164674)
(-0.9146965244,0.4041422571)
(-0.8674812791,0.4974706409)
(-0.8140752737,0.5807605147)
(-0.6218141139,0.7831660617)
(-0.5360994951,0.8441560753)
(-0.6798175311,0.7333825333)
(-0.7489628358,0.6626130847)
(-0.1988624794,0.9800285568)
(-0.3087841458,0.9511333813)
(-0.3747300323,0.9271352025)
(-0.470054816,0.8826384702)
(0.8679633865,0.4966257941)
(0.965251465,0.2613176228)
(0.901361594,0.4330642765)
(0.9454766729,0.3256856918)
(0.9890320081,0.1476919819)
(0.9992093284,-0.03972541474)
(0.9967293299,0.08079622122)
(0.9930250377,-0.1178941864)
(-0.9617057212,-0.2740839556)
(-0.9959821945,-0.08954687026)
(-0.9271037569,-0.3748048372)
(-0.9789353089,-0.2041689708)
(-0.7260209875,-0.6876736968)
(-0.8457874171,-0.5335207834)
(-0.7995941101,-0.600541994)
(-0.8977296084,-0.4405476203)
(0.8772804809,-0.4799771196)
(0.9103109998,-0.4139230513)
(0.9501046,-0.3119288003)
(0.9716239176,-0.2365264644)
(0.6492697886,-0.760558649)
(0.819552617,-0.5730032051)
(0.6980427142,-0.7160561251)
(0.7750292313,-0.6319252937)
(-0.5785879724,-0.8156213582)
(-0.6676870625,-0.7444434868)
(-0.4206965811,-0.9072029064)
(-0.516816166,-0.8560979378)
(0.5584556564,-0.8295348741)
(0.3936081061,-0.9192792138)
(0.3262089462,-0.9452988483)
(0.5024986575,-0.8645788401)
(-0.3525964841,-0.9357770205)
(-0.05663735599,-0.9983963033)
(0.2088091996,-0.9779575681)
(-0.2487888685,-0.9685592657)
(-0.1715221951,-0.9851817579)
(0.1376557569,-0.9904814835)
(0.02238551615,-0.999750782)
(0.1053555444,0.994435365)
(0.2254368854,0.9742581668)
(0.4035204462,0.91497067)
(0.2943158445,0.9557086609)
(-0.1296400523,0.9915622961)
(-0.01628786873,0.9998683476)
(0.1759783685,0.9843948293)
(0.04982055661,0.9987592476)
(0.5673884312,0.8234498634)
(0.7112679985,0.7029199365)
(0.6290136757,0.7773938129)
(0.4677198512,0.8838768456)
(0.8300904115,0.5576269911)
(0.9196697376,0.3926895295)
(0.8670550876,0.4982102484)
(0.7632014444,0.6461595428)
(-0.9684435828,0.2492315403)
(-0.9971925203,0.07487291973)
(-0.9189984915,0.3942612219)
(-0.9828977559,0.1841505094)
(-0.9899876918,0.1411492843)
(-0.9993855494,0.03502601657)
(-0.9762480943,-0.2166514048)
(-0.9893027774,-0.1458700515)
(-0.999375462,-0.03531405515)
(-0.8680458609,-0.4964821349)
(-0.9204963753,-0.3907486629)
(-0.8369099685,-0.5473389381)
(-0.9462180514,-0.3235265118)
(-0.584344596,-0.8115048631)
(-0.6433471369,-0.7655737417)
(-0.7665918758,-0.6421333739)
(-0.726954859,-0.6866840891)
(0.9995097509,-0.03132484381)
(0.9880778296,-0.1539590193)
(0.9936252304,0.1127399079)
(0.9992554059,-0.03860033672)
(0.7458980754,0.6660615088)
(0.5548751383,0.8319348596)
(0.6127801375,0.7902546109)
(0.4430613649,0.8964924003)
(0.9471997118,0.320647017)
(0.9203012412,0.3912127054)
(0.9670838817,0.2544609733)
(0.9944197167,0.105503632)
(0.8079134676,0.589302837)
(0.6965093758,0.7175490792)
(0.8910837563,0.4538410008)
(0.8542937201,0.5197922785)
(-0.1866754191,0.9824226835)
(0.1577360286,0.9874823559)
(0.0583143976,0.9982992489)
(-0.05682685904,0.9983850847)
(-0.5781579047,0.8159260886)
(-0.420413936,0.907333488)
(-0.2983678161,0.9544520277)
(-0.4823667026,0.8759705018)
(0.3780135653,0.9258011798)
(0.04317901979,0.9990683898)
(0.1846221406,0.9828106439)
(0.2555798839,0.9667889852)
(-0.9816090449,0.1909060541)
(-0.9474965342,0.3197683939)
(-0.6333868179,0.7738365382)
(-0.8532443948,0.521512903)
(-0.8965478648,0.442948601)
(-0.9497352219,0.3130565751)
(-0.7763001505,0.6303648046)
(-0.7166847335,0.6973985962)
(-0.9962500108,-0.08652800319)
(-0.9371586935,-0.3489047154)
(-0.9829351012,0.1839561907)
(-0.9989623919,0.04555559122)
(-0.9982791765,0.05865155573)
(-0.9950295643,-0.09958496696)
(-0.97321871,-0.2298833963)
(-0.9749738953,-0.2223212968)
(-0.8866042208,-0.4625296805)
(-0.8928166211,-0.4504211165)
(-0.8145303574,-0.580121541)
(-0.8223497787,-0.5689827956)
(-0.7318782177,-0.6814358076)
(-0.6347815182,-0.7726920199)
(-0.7269621645,-0.6866779587)
(-0.4117584655,-0.9112932435)
(-0.6403181089,-0.7681101059)
(-0.5325105968,-0.8464236053)
(-0.5287205786,-0.8487961555)
(-0.1616787351,-0.9868436154)
(-0.2832697544,-0.9590404609)
(-0.4076796024,-0.9131252173)
(-0.2886572892,-0.957432638)
(-0.03436042349,-0.9994096327)
(-0.03757241904,-0.9992940584)
(-0.1672245161,-0.985918975)
(0.1017371705,-0.9948114587)
(0.239070282,-0.9710024043)
(0.3611221677,-0.9325186597)
(0.1049340399,-0.9944793045)
(0.2416901867,-0.9703535897)
(0.4772597139,-0.8787624389)
(0.5919604243,-0.8059671952)
(0.4807940487,-0.8768336869)
(0.3636377492,-0.9315405626)
(0.9616569246,-0.2742574447)
(0.8967242048,-0.4425909384)
(0.9201808513,-0.3914951139)
(0.9869309835,-0.1611477997)
(0.667043648,-0.7450190352)
(0.7385642203,-0.6741837057)
(0.5905891283,-0.8069728673)
(0.4701638631,-0.8825794736)
(-0.03296974517,-0.9994566581)
(0.08526092163,-0.9963589032)
(-0.4170859832,-0.9088674389)
(-0.2294254459,-0.9733265901)
(-0.3066377927,-0.9518266035)
(-0.1129057736,-0.9936059916)
(0.1662661531,-0.9860811955)
(-0.342959306,-0.9393506744)
(0.3811422312,-0.9245167654)
(0.2210177401,-0.9752701375)
(0.2461629209,-0.9692287298)
(0.04868237827,-0.9988146332)
(0.8348570772,-0.5504677472)
(0.7385621213,-0.6741861279)
(0.8026009476,-0.5965170567)
(0.6687254151,-0.7435100099)
(-0.9440167705,-0.3298986619)
(-0.9761878212,-0.216928421)
(-0.9293912349,-0.369096919)
(-0.8764596462,-0.4814761385)
(-0.4274072832,-0.9040596557)
(-0.6790637037,-0.7340799308)
(-0.6201039475,-0.7845202512)
(-0.8958320212,-0.4443938141)
(-0.5216765241,-0.8531438356)
(-0.7620976335,-0.6474628678)
(-0.8100034112,-0.5864258833)
(-0.9296903928,0.3683424213)
(-0.9982427193,-0.05926195865)
(-0.9997806342,0.02095934177)
(-0.966533025,0.2565427995)
(-0.9949970375,0.0999065)
(-0.984407327,-0.1759060326)
(-0.9837846358,0.1793552297)
(-0.9558927559,0.2937168766)
(-0.7401349159,0.6724586055)
(-0.914304266,0.4050288146)
(-0.8515140873,0.5243322777)
(-0.8799653828,0.4750381891)
(-0.5569861408,0.8305217923)
(-0.3455077275,0.9384159157)
(-0.5205667402,0.853821151)
(-0.7006782342,0.7134776977)
(-0.3046223829,0.9524732753)
(-0.1145551617,0.9934168257)
(0.2307388671,0.9730156784)
(0.03378302378,0.9994291266)
(0.1813765128,0.9834136266)
(-0.178769213,0.9838910937)
(0.4041994392,0.9146707995)
(0.08414063535,0.9964538624)
(0.4498116955,0.8931233729)
(0.7895571267,0.6136770998)
(0.6050438389,0.7961920574)
(0.6507662378,0.759278158)
(0.8242402786,0.566240275)
(0.8617647169,-0.5073084479)
(0.86176473,-0.5073084535)
(0.7858634987,-0.6184002379)
(0.92153917,-0.3882858161)
(0.6957362674,-0.7182975007)
(0.785863485,-0.6184002278)
(0.6967117151,-0.7173513913)
(0.5952007294,-0.803577204)
(0.9215391526,-0.3882858101)
(0.9649660725,-0.2623752646)
(0.9649660672,-0.2623752289)
(0.7304067164,0.6830120191)
(0.58990993,0.8074682715)
(0.8451723637,0.5344939354)
(0.7665731381,0.6421565783)
(0.9653657604,0.2609028257)
(1.000000892,-9.453669385e-08)
(0.9492522737,0.314517393)
(0.9913042888,0.1315957735)
(0.9913042339,0.1315956662)
(1.000000866,-2.553106486e-07)
(0.9301636011,0.3671462716)
(0.9486218528,0.3164132006)
(0.8730672349,0.4875999404)
(0.9823863427,0.1868644773)
(-0.998548883,-0.05387077612)
(-0.8727385259,0.4881881036)
(-0.9910264179,0.1336716202)
(-0.9740321785,0.2264128339)
(-0.9998805185,0.01552232614)
(-0.9485913317,0.3165049197)
(-0.9145663629,0.4044368943)
(-0.8182718923,0.5748314601)
(-0.476679264,0.8790762497)
(-0.6325517513,0.7745172815)
(-0.5399347553,0.8417060802)
(-0.6964423937,0.7176122649)
(-0.8684406004,0.4957939868)
(-0.7552349308,0.6554541964)
(-0.7576533866,0.6526574121)
(-0.6099077328,0.7924719636)
(-0.3040139596,0.9526663909)
(-0.12063862,0.9926952507)
(-0.2390738515,0.9710002643)
(-0.3731384313,0.9277746661)
(0.06698666833,0.9977526294)
(0.252252102,0.9676603952)
(0.1826554121,0.9831757874)
(-0.0534164098,0.9985711161)
(0.4286310806,0.9034785636)
(0.4691308815,0.8831275601)
(0.3631595048,0.9317258708)
(0.6330734113,0.7740909509)
(-0.9708936814,-0.2395153941)
(-0.9851689936,-0.1715934259)
(-0.9350693533,-0.3544680211)
(-0.9090351153,-0.4167221846)
(-0.7552330933,-0.655457658)
(-0.8523611186,-0.5229556531)
(-0.6925528094,-0.7213683301)
(-0.8151523584,-0.5792483548)
(-0.6181742028,0.7860407764)
(-0.7561895414,0.6543520021)
(-0.7818927296,0.6234121375)
(-0.8509530079,0.5252408368)
(-0.6757265343,0.7371518122)
(-0.08046988566,-0.9967562273)
(-0.2246398185,-0.974441071)
(-0.2885225318,-0.9574721766)
(-0.1285950928,-0.9916965415)
(0.01706344805,-0.9998537567)
(-0.4836408871,-0.8752654129)
(-0.5566005578,-0.8307791237)
(-0.4247627693,-0.9053037368)
(-0.6150597776,-0.7884792064)
(-0.9238896524,0.3826573321)
(-0.8713872691,0.490594475)
(-0.959673196,0.2811152343)
(-0.9796124809,0.2008927085)
(-0.7312234352,-0.6821365068)
(-0.8360206032,-0.5486961695)
(-0.8285356042,-0.5599345418)
(-0.6801302319,-0.7330899679)
